polis_rank,bridging_rank,approval_rate,polis_score,bridging_score,comment
170,296,72.0%,0.4714285714285714,9.138816457801566e-05,Der Abbruch (Entsorgungskosten) eines nicht sanierbares Haus im Ortskern sollte gratis sein bzw.wenigsten gefördert werden.
171,229,77.3%,0.4705882352941176,0.000372601714161774,"Wenn Bürgermeister:innen für die Raumordnung zuständig sind, kann es zu Interessenskonflikten kommen. Daher sollen die Raumordnungskompetenzen von der Gemeinde- auf die Landesebene verschoben werden."
172,245,82.2%,0.4696969696969697,0.0002736598351778252,Bürger-Kraftwerke Wien: Ministerium muss Umwandlung d. €-Ausschüttungen in steuerfreie kWh-Stromlieferungen in ganz Österreich ermöglichen.
173,265,76.9%,0.4683257918552036,0.00016231064644789425,Seit Jahren: Schäbige zugeklebte Geschäftslokale auf Hauptplätzen (und anderswo) verpflichtend revitalisieren.
174,34,82.2%,0.4605382427405995,0.023307503702740495,Dächer in Städten sollen verpflichtend für Stromproduktion oder Urban Farming genutzt werden.
175,235,78.6%,0.45687645687645684,0.0003272435805501248,"In Österreich stehen viele Häuser und Wohnungen leer, gleichzeitig werden ständig neue gebaut. Daher soll es in jeder Gemeinde eine verpflichtende Leerstandserhebung geben und Eigentümer:innen sollen verpflichtet werden, leerstehende Wohnungen und Häuser zu melden."
176,142,84.8%,0.45647058823529413,0.0019316209949023048,Verpflichtende begrünungsmaßnahmen bei neubauten und sanierungen (sofern zb statisch möglich) + kombi mit PV. Auch bei begegnungszonen!
177,59,86.3%,0.454410747802035,0.007492629193916006,Die Raumordnungsgesetze müssten im Hinblick auf Klimaschutz strenger werden.
178,262,81.0%,0.453125,0.00017035365805394032,Öffentliche Gebäude müssen mit Architekturwettbewerben und unter ökologischen Aspekten durch Fachjurien/Gestaltungsrat beurteilt werden.
179,5,86.2%,0.4506798827946159,0.07250313827383338,Klimarat: Die Raumordnungsgesetze müssten im Hinblick auf Klimaschutz strenger werden.
180,298,75.9%,0.4444444444444444,8.784611929727719e-05,Baugenehmigungen von Neubauten ausschließlich als Passivhäuser
180,195,73.8%,0.4444444444444444,0.0007618122363062304,Bei neuen Wohnbauten verpflichtend mindestens 40% der Fläche muss Grünfläche sein!
182,266,77.8%,0.44230769230769235,0.00015758884618492973,Viele Dachböden stehen leer. Als Wohnraum nutzen bevor wieder wertvoller Boden zubetoniert wird.
183,26,76.4%,0.44207491476557675,0.02937941697148241,Die Umnutzung von bestehenden Wohnungen für Tourismuszwecke (Apartments etc.) soll erschwert bzw. nur im Ausnahmefall zugelassen werden.
184,66,86.6%,0.4413841807909605,0.0063968388783281534,"Flächenversiegelung durch Leerstandserhebung und -abgabe stoppen. Revitalisierung alter Gebäude, Entsiegelung unnützer betonierter Flächen."
185,136,86.7%,0.439068100358423,0.002026587706574194,"Wohn-/Spielstraßen auch in der Stadt. Ohne Autos, begrünt."
186,165,67.0%,0.43560606060606055,0.0013581969862253432,Ich lebe im Osten von Österreich.
187,31,77.6%,0.42860346889952156,0.026965652781853623,Die Wohnbauförderung soll keinen Neubau&Flächenverbrauch fördern. Diese Gelder der öffentl Hand sollten in die Sanierung gehen.
188,8,84.3%,0.42777499999999996,0.06193125074292213,Für die überparteiliche Zusammenarbeit in Sachen Klimaschutz sollen sehr viel mehr Ressourcen und Zeit eingesetzt werden.
189,232,82.1%,0.42328042328042326,0.00035309154705325484,Verdichtung vorantreiben. Massiv Häuser isolieren und auf erneuerbare Heizmöglichkeiten umsteigen.
190,2,84.4%,0.4192065323511138,0.08985125107913991,Klimaschutz muss in Lehr- und Studienplänen verankert werden.
191,128,83.0%,0.4122253094215711,0.002210358259269855,"Endlich 1 (statt 9!) raumordnungsgesetz, aber gleich mit climate proofing konzepten."
192,206,64.3%,0.4114420062695925,0.0005998260873695643,"Ich will nicht in einer menschlichen ""Batteriehaltung"" leben, Einfamilienhäuser zu verbieten ist Schwachsinn"
193,54,62.7%,0.4093035343035343,0.010167817348406704,"Energetische Maßnahmen sind von jenen zu tragen, die die Vorteile daraus ziehen."
194,273,67.6%,0.4090909090909091,0.000132525088114555,Mit  Kat.mietzinsen der Hofratswitwe wird es in Altbauten keine  Sanierungen geben. Daher Zuschläge bei Sanierung und Heizungssystemwechsel.
195,202,79.5%,0.40909090909090906,0.0006510966001095482,"Wir brauchen Reform der Grunderwerbsteuer mit Ziel, Gebäudebestand zu entlasten und den Handel mit neuem umgewidmeten Bauland zu verteuern."
196,284,74.3%,0.4083333333333333,0.00011586521983431002,In Städten alle glatten Hausfassaden bewachsen lassen (Veitschi etc.)
197,146,74.5%,0.4070921985815603,0.0018902801719287282,Keine Neubauten von Supermärkten mehr
198,152,80.5%,0.40269886363636365,0.0017506430874541293,Wohnen ist Grundrecht - Verbot von Missbrauch des Wohnraums für Spekulationen. Verpflichtende Vorbehaltsflächen für sozialen Wohnbau.
199,261,70.7%,0.39999999999999997,0.0001833607573553718,"Wichtig ist ein weiß färben von möglichst vielen Siedelungsfläche (Dächer Parkplätze, Gehwege) die nicht mittels Photovoltaik genutzt werden"
200,328,69.6%,0.3999999999999999,3.6511003419674506e-05,Stärkung der Länderkompenz bei der Ausweisung von neuem Bauland.
201,41,62.2%,0.3975663540476634,0.019813405366192974,Denkmalschutz hat zu strenge Auflagen - es braucht Lockerungen um Renovierung leistbar zu machen
202,87,81.8%,0.38471337579617837,0.0044273311959602555,Dach-/Fassadenbegrünungen fördern/verpflichten
203,330,64.7%,0.3818181818181818,3.4100684193730326e-05,Neue Sateliten verursachen enorme CO2 Belastungen bei Produktion und Abschuss und sollen nicht gefördert werden.
204,173,63.5%,0.3807870370370371,0.001168982279051478,Thermische Sanierungen und die Erneuerung des Heizsystems darf nicht zu einer Erhöhung von Mieten führen.
205,280,71.4%,0.3778409090909091,0.00012122789053342728,ORF - Serie klimaneutral Wohnen Bsp. vom EFH über Gründerzeithäuser in Miete - z.B. geht Grundw-Wärmepumpe auch im schlecht san.Altbau
206,44,75.9%,0.37525732771296927,0.01775121241492213,Jeder Neubau soll zumindest den für allgemeine Flächen/Anlagen notwendigen Strom selbst erzeugen müssen.
207,124,79.9%,0.37107303141574866,0.002340371712229299,"Wohnungen die als Wertanlage leer stehen müssen verteuert werden, das es sich nicht rentiert."
208,243,69.2%,0.3689064558629776,0.0002750348515787868,Mehrparteienhäuser mit Gasheizungen: Minderheit soll allgem. Teile für erneuerbare Heizanlage nutzen können
209,303,61.5%,0.3684210526315789,7.273293771337951e-05,Einsatz von Brennstoffzellen für H2 Konvertierung
210,336,84.6%,0.3666666666666667,2.7427870321225804e-05,"Eine Frage zu deiner Person: Wie wir wohnen hat einen großen Einfluss darauf, ob wir 2040 klimaneutral leben können."
211,13,57.4%,0.36490756302521,0.04292199583878961,Umstellung auf erneuerbare Energieträger in alten Häusern oft nicht möglich
212,17,73.1%,0.36473473837209297,0.03731528813055982,Neuausweisungen von Bauland stoppen. Vorhandene bereits ausgewiesene Flächen nutzen! BAUZWANG!
213,176,74.5%,0.3641791044776119,0.0010503896319550357,Bauland befristen und bei nicht bebauung stärker durchgreifen
214,289,60.0%,0.3571428571428572,0.00010065143856139085,"Stimme zwar zu, aber bei schlechter Witterung wird wenig Strom produziert - sowie auch in den Wintermonaten (kürzere Tage)"
215,166,78.3%,0.3565217391304348,0.00133800650925026,"Abhängig von Grundstücksgröße vorgegebene Mindestanzahl von Bäumen, Mindesmaß an nicht versiegelter Fläche/Grünflächen."
216,314,68.2%,0.3550295857988166,5.2160303879308905e-05,TCO Betrachtung ist wichtig - auch was Emissionen betrifft.
217,6,81.9%,0.3548635332447207,0.07171012292840605,Eine unabhängige Klimakommission soll die Gesetze und Maßnahmen der Bundesregierung auf Klimawirksamkeit überprüfen.
218,140,81.7%,0.3511688311688312,0.0019378005088288624,"Verpflichtender Energieausweis für Häuser, Förderung von effizienten Sanierungen, Umbauten und erhöhte Abgabe bei fossilen Heizungen."
219,201,80.0%,0.3393939393939394,0.0006633129217401844,"Klimaschutz ist so dringend und muss umgesetzt werden, soziale Ausgleichsmaßnahmen begleiten die Umstellung."
220,331,70.8%,0.33333333333333337,3.1853229134783435e-05,Jeder Neubau mit mehr als 6 Stockwerken  muss einen Dachgarten und eine Erdgeschosszone für öffentliche Nutzung bereitstellen.
326,490,100.0%,0.3333333333333333,0.0,Warum muss die Klospülung A: so viel Liter Wasser haben? u. B: Trinkwasser sein?
326,490,100.0%,0.3333333333333333,0.0,"Sanierungsförderung massiv erhöhen und Einreichung erleichtern, z.B. Abschreibungsmöglichkeit bei Einkommenssteuer"
326,490,100.0%,0.3333333333333333,0.0,"Leerstandsabgabe, damit die Wohnungen zum Wohnen genutzt werden und nicht zum Geldspekulieren"
326,490,100.0%,0.3333333333333333,0.0,Förderung für Fassadenbegrünung bei städtischen Privatbauten
326,490,100.0%,0.3333333333333333,0.0,"Bin sehr für Klimaschutz, mache mir angesichts mancher extremer Positionen hier aber  Sorgen um die freie Gesellschaft."
326,490,100.0%,0.3333333333333333,0.0,Die Verteuerung von fossilen Brennstoffen würde automatisch zum Umdenken bewegen. Verpflichtungen per Gesetz erzeugen Gegenreaktionen.
326,490,100.0%,0.3333333333333333,0.0,"Nach hinten geneigte Pultdächer sind Unsinn. Schlecht nutzbar für Solarenergie, und keine Abschattung der Südseite im Sommer. Solararchitekt"
326,490,100.0%,0.3333333333333333,0.0,"Kinderzimmer extra besteuern, so schaffen wir es den verantwortungslosen Bevölkerungswachstum zu stoppen"
326,490,100.0%,0.3333333333333333,0.0,"Vermögenssteuer auf Wohnungen, es kann nicht sein dass nur Mieter die Inflation spüren, während Wohnungseigentümer immer reicher werden."
326,490,100.0%,0.3333333333333333,0.0,"Keine Schanigärten, das Leben besteht aus mehr als herumsitzen, fressen und saufen!"
326,490,100.0%,0.3333333333333333,0.0,Bitte Vorschläge des Klimarates vorreihen!
326,490,100.0%,0.3333333333333333,0.0,Zuzug stoppen! Österreich ist voll!! Wien ist überfüllt!!!
326,490,100.0%,0.3333333333333333,0.0,"Lärmemission von großen Rückkühlern von Industrie-/Bürobauten (ÖAMTC Zentrale, Ares Tower) drastisch reduzieren, störender als Verkehrslärm!"
326,490,100.0%,0.3333333333333333,0.0,"""Klimaneutralität"" ist ein Hirngespinst. Wir können das Klima nicht ändern. Das hängt von vielen Faktoren wie z.B. der Sonne ab."
326,490,100.0%,0.3333333333333333,0.0,"Wo immer es geht, einen nachträglichen Balkonanbau erlauben."
326,490,100.0%,0.3333333333333333,0.0,Wohnen sollte Leistbarer für jüngere werden. Bsp. durch einen Mietendeckel oder ähnliches.
326,490,100.0%,0.3333333333333333,0.0,"Das Land fördert Bürgermeister, die ihre Interessen vertreten. Länderkompetenz ist also fraglich im Klimaschutz, da Wirtschaftsinteressen."
326,490,100.0%,0.3333333333333333,0.0,"Klima Förderungen verpuffen, da Firmen einfach den Preis und die (unwahren)  ""Kosten"" anheben oder ""verteuern"". Mit Strafe unterbinden!"
326,490,100.0%,0.3333333333333333,0.0,Bauförderung neuer Arbeitsgebiete nur um Infrastruktur fördert derzeit Straßenbau in Grün und Feuchtgebieten. Dies berücksichtigen!
326,490,100.0%,0.3333333333333333,0.0,"Langfristig kann sich Wasserstoff in vielen Bereichen rentieren und Klima Verschmutzung verringern, ist daher auch förderungswürdig."
326,490,100.0%,0.3333333333333333,0.0,BIO Brennstoffe zusätzlich zu alternativen Energieträgern können gefördert werden.
326,490,100.0%,0.3333333333333333,0.0,"Bodenversiegelung in der Ortsplanung soll streng bestraft werden für Firmenansiedelung in Wasser, Feuchtgebiet und Waldnähe."
326,490,100.0%,0.3333333333333333,0.0,"Onlineshopping hätte Potential, wird aber durch riesige Firmen mit schlechten Arbeitsbedingungen und Leistungsdruck zur BurnOut Falle."
326,490,100.0%,0.3333333333333333,0.0,"Radabstellplätze statt Parkplätze, Radparkhäuser am Bahnhof statt Autotiefgarage, gut wie in NL!"
326,490,100.0%,0.3333333333333333,0.0,"Aufstockung bei Supermärkten (im Zentrum) schafft zusätzlichen Wohnraum, ohne weiteren Boden zu versiegeln."
326,490,100.0%,0.3333333333333333,0.0,Regenwassernutzung bei öffentlichen Gebäuden bzw. Neubauten und nachträglicher Einbau verpflichtend.
326,490,100.0%,0.3333333333333333,0.0,Solargründächer!
326,490,100.0%,0.3333333333333333,0.0,Nur in Städten.
326,490,100.0%,0.3333333333333333,0.0,Das sind mehrere Forderungen: der Energieausweis ist nicht allumfassend. Kombination mit Klimaaktiv Kriterien wäre gut.
326,490,100.0%,0.3333333333333333,0.0,"Flachdächer können begrünt werden: Klimaanlagen werden reduziert, Städte natürlich gekühlt und Biodiversität gefördert."
326,490,100.0%,0.3333333333333333,0.0,Baustopp für Wohnraum sofort! Stopp von Zuzug sofort!
326,490,100.0%,0.3333333333333333,0.0,Bellende Hunde in Wohnungsanlagen sollten verboten werden.
326,490,100.0%,0.3333333333333333,0.0,"Bewohner von Wohnungsanlagen wünschen sich Grünflächen, sollten diese dann auch sorgsam behandeln und nicht begehen"
326,490,100.0%,0.3333333333333333,0.0,"Jetzt schmerzt uns die Abhängigkeit von Öl und Gas. Es sind Vorkehrungen zu treffen, dass uns die Internet-Abhängigkeit nicht ebenso trifft."
326,490,100.0%,0.3333333333333333,0.0,Schadstoff-Grenzwerte bei Gebrauchsgegenständen verschärfen.
326,490,100.0%,0.3333333333333333,0.0,"Übernahme von guten Lösungen aus dem Ausland (z.B. Dänemark, Holland) bei Radverkehrslösungen (Kreisverkehr, Radhighway, ...)"
326,490,100.0%,0.3333333333333333,0.0,eher höher bauen aber mit weniger Bodenverbrauch
326,490,100.0%,0.3333333333333333,0.0,"verpflichtend PV-Anlage, wo immer sinnvoll"
326,490,100.0%,0.3333333333333333,0.0,Frage unvollständig und daher unverständlich
326,490,100.0%,0.3333333333333333,0.0,"NKlimaschutz  bezieht sich heute nur auf CO2 und ist nur eine Geldsache. Naturschutz, Umweltschutz, Brandrodungen, Vermüllung usw. müsste m"
326,490,100.0%,0.3333333333333333,0.0,"Wäre sinnvoll, aber müsste individuell entschieden werden."
326,490,100.0%,0.3333333333333333,0.0,können sich viele nicht leisten.
326,490,100.0%,0.3333333333333333,0.0,Endlich den Magnetmotor zulassen und forcieren.
326,490,100.0%,0.3333333333333333,0.0,"Besteuerung von Großkonzernen (Amazon, Facebook etc.) damit kann der Umstieg auf erneuerbare Energie leicht finanziert werden."
326,490,100.0%,0.3333333333333333,0.0,"CO2-Bepreisung, die Kohle, Erdgas, Heizöl verteuert und Umstiegshilfen bis 80% der Gesamtkosten für Sanierung und Heizungstausch."
326,490,100.0%,0.3333333333333333,0.0,"Förderung des Austauschs fossiler Heizsysteme gegen erneuerbare Energien (Geothermie, Wärmepumpen,  evtl. Pellets)"
326,490,100.0%,0.3333333333333333,0.0,Das Pendlerpauschale (Zersiedelungsprämie) muss endlich abgeschafft werden.
326,490,100.0%,0.3333333333333333,0.0,Billiger machen damit man auch Einfamilienhäuser damit bestücken kann.
326,490,100.0%,0.3333333333333333,0.0,Radfahrverbot auf Gehsteig und Wege besser kontrollieren
326,490,100.0%,0.3333333333333333,0.0,Lässt doch einem Pensionisten seinen Schrebergarten!
326,490,100.0%,0.3333333333333333,0.0,Geeignete Dächer mit Photovoltaik-Anlagen bestücken und den überschüssigen Strom zu einem fairen Preis ins Netz einspeisen.
326,490,100.0%,0.3333333333333333,0.0,"Weg vom landschaftsschonenden, flachen Bauen hin zum flächenschonenden, mehrgeschoßigen Bauen."
326,490,100.0%,0.3333333333333333,0.0,"Mich beschleicht das ungute Gefühl es wird nur in den Kategorien ""Verbieten"" und ""Abstrafen"" gedacht. Ich bin regelrecht entsetzt."
326,490,100.0%,0.3333333333333333,0.0,"Reduktion der Bevölkerungszahl! Besser weniger Menschen, die allerdings noch wirklich ""LEBEN"" und Spaß haben dürfen. Das wünsch`ich mir!"
326,490,100.0%,0.3333333333333333,0.0,"Nachhaltige Lösung muss global erwirkt werden -> Ein Kind Politik! Damit auch unsere Enkel noch Privatsphäre, Natur und Fleisch kennen!"
326,490,100.0%,0.3333333333333333,0.0,"Definitiv nein. Es gibt Häuser, da ist es auch gar nicht möglich."
326,490,100.0%,0.3333333333333333,0.0,Es muss leistbar bleiben
326,490,100.0%,0.3333333333333333,0.0,"Österreich nimmt sich Weltweit gesehen zu wichtig. China 1400mio. Einwohner, Österreich nur 9mio. Die wissen nicht einmal dass es uns gibt."
326,490,100.0%,0.3333333333333333,0.0,"Wie wir leben, hat einen großen Einfluss auf das Klima."
326,490,100.0%,0.3333333333333333,0.0,"ja, es gibt auch keine PV Module mehr (kommen dzt. nicht aus China weg). Keine Wechselrichter am Markt (angeblich wieder Ende 2022)"
326,490,100.0%,0.3333333333333333,0.0,"wer bezahlt das, der Steuerzahler?"
326,490,100.0%,0.3333333333333333,0.0,"in den großen Städten bei Abrissobjekten nicht neu bauen sondern einen Park errichten, reduziert Hitzeinseln"
326,490,100.0%,0.3333333333333333,0.0,Kommunismus?
326,490,100.0%,0.3333333333333333,0.0,Hochwasserschutz vorrangig durch Renaturierung und weniger durch Betonbauten
326,490,100.0%,0.3333333333333333,0.0,"insbesondere für Landwirte, die sind ja bisher quasi überall ausgenommen. Uralt Traktor mit Dieselantrieb bei Holzsägen, statt Strom ..."
326,490,100.0%,0.3333333333333333,0.0,Diese ganzen Fristen und Schikanen bei den Förderungen sind überflüssig und unnötig. Ebenso für Wärmepumpen nur bis 40° Vorlauftemp.
326,490,100.0%,0.3333333333333333,0.0,das ist aber jedem seine eigene Sache. Klingt sonst nach Kommunismus ;-)
326,490,100.0%,0.3333333333333333,0.0,wer kümmert sich drum?
326,490,100.0%,0.3333333333333333,0.0,"schön für Sie, wenn Sie es sich leisten können."
326,490,100.0%,0.3333333333333333,0.0,wo kommt das Holz für so eine Notheizung her? Das ist dann erst nach 100 Jahren CO2 neutral!
326,490,100.0%,0.3333333333333333,0.0,ist das nicht die Entscheidungskompetenz des Besitzers?
326,490,100.0%,0.3333333333333333,0.0,"aha. Jemand der nicht genug Geld auf der Kante hat, soll sanieren. Falls nicht, soll er Strage zahlen. Schon mal überlegt?"
326,490,100.0%,0.3333333333333333,0.0,Soweit sinnvoll
326,490,100.0%,0.3333333333333333,0.0,"Zumindest im Ansatz, Stiftungsvermögen oder dergleichen kann zusätzliche Lasten tragen"
326,490,100.0%,0.3333333333333333,0.0,"Zusätzliche Massnahmen wie Isolierung, Abwärmenutzung, Erneuerbare Energie"
326,490,100.0%,0.3333333333333333,0.0,"Wenn nötig ja,aber auf die Umgebung achten,nicht bei 2-3stöckigen Häusern ein 8-10 stöckiges Gebäude hinstellen.Ist nicht nachvollziehbar."
326,490,100.0%,0.3333333333333333,0.0,"Die ""Gemeinwohlökonomie"" als sinnvolle und realistische Alternative bewerben und fördern!"
326,490,100.0%,0.3333333333333333,0.0,Für alle neuen Gebäude verpflichtende PV—Anlagen
326,490,100.0%,0.3333333333333333,0.0,Alle Ausbauforderungen zahlt letztendlich der Konsument oder der Steuerzahler. Der Staat hat kein eigenes Geld…..
326,490,100.0%,0.3333333333333333,0.0,Städte attraktiv für Fußgänger und Radfahrer gestalten!
326,490,100.0%,0.3333333333333333,0.0,"Praktischer Klimaschutz: Keine Dosen, Flaschen und Fast Food Abfälle in den Straßengraben und ins Gelände"
326,490,100.0%,0.3333333333333333,0.0,Ein Dach über dem Kopf muss ein Menschenrecht sein und darf an keine Leistung gebunden sein.
326,490,100.0%,0.3333333333333333,0.0,"Ziel muss es sein, nicht mehr Flächen zu versiegeln, wie auch wieder entsiegelt und renaturiert werden. Netto-Null-Versiegelung!"
326,490,100.0%,0.3333333333333333,0.0,Ein Eigenheim darf kein Privileg von Erben sein!
326,490,100.0%,0.3333333333333333,0.0,"Es soll vorrangig Bestand genutzt werden, statt neu gebaut!"
326,490,100.0%,0.3333333333333333,0.0,Solarpflicht auf Dächern
326,490,100.0%,0.3333333333333333,0.0,"Meist wird nur von Wohnen gesprochen, dabei sind es vor allem Gewerbebetriebe die überproportional viel Land verbrauchen."
326,490,100.0%,0.3333333333333333,0.0,Immobilien müssen wieder leitbar werden. Hier sollte durch den Bund eingreifen und die Spekulation durch Maximalverkaufspreise unterbinden.
326,490,100.0%,0.3333333333333333,0.0,leistbares Wohnen muss möglich sein; Wohnraum darf kein Spekulationsobjekt sein
326,490,100.0%,0.3333333333333333,0.0,"Menschen verbrauchen immer mehr Siedlungsfläche, Menschen verbrauchen immer mehr Energie. Zuwanderung sofort stoppen."
326,490,100.0%,0.3333333333333333,0.0,Auch der Kauf gebrauchter E-Fahrzeuge muss gefördert werden! Reuse statt Neukauf.
326,490,100.0%,0.3333333333333333,0.0,"Übergeordnete Raumplanung - Bürgermeister(-innen) sollen nicht alleine entscheiden, dass Grünland in Parkplatz verwandelt wird"
326,490,100.0%,0.3333333333333333,0.0,"Forcieren von öffentlichen Verkehrsmitteln,alternativ von Fahrgemeinschaften zur Arbeitsstelle im ländlichen Raum"
326,490,100.0%,0.3333333333333333,0.0,"Neue Wohnbauen: in Relation zum verursachten Verkehr planen, neue Baugebiete nur mit Öffis, Radwegen, Fußläufiger Anbindung zu Ortskernen"
326,490,100.0%,0.3333333333333333,0.0,"Die Aufschliessungsgebühren soll der Bauwerber bezahlen. Auch anteilig für infrastruktur wie kindergärten, schulen,"
326,490,100.0%,0.3333333333333333,0.0,2 homeoffice tage pro woche für jeden der will und kann
326,490,100.0%,0.3333333333333333,0.0,Terrassenstrahler verbieten
326,490,100.0%,0.3333333333333333,0.0,Eine jährliche Bodenabgabe für jeden Quadratmeter versiegelter Fläche (z.B. 1 Euro/m2/Jahr) und mit den Einnahmen Entsiegelung fördern
326,490,100.0%,0.3333333333333333,0.0,Ich bin strikt gegen die CO2-Steuer solange Fugtickets und Kerosin nicht gleich besteuert werden wie PKW's (incl. NOVA)
326,490,100.0%,0.3333333333333333,0.0,Tempo 80/110 für die ukraine
326,490,100.0%,0.3333333333333333,0.0,"Ich bin gegen jede finanz. Belastung z.B. Co2-Steuer, solange weltweit Erdgas abgefackelt wird, z.B. 142 Milliarden m3 in 2020."
326,490,100.0%,0.3333333333333333,0.0,Die Energiepreise vom Gaspreis jetzt entkoppeln!
326,490,100.0%,0.3333333333333333,0.0,Eingeschoßige Bauweise bei Gewerbe-und Privatbauten verbieten
326,490,100.0%,0.3333333333333333,0.0,Wiederverwendung von Abrissmaterial in der Bauwirtschaft. Stichwort RESOURCENKNAPPHEIT!
326,490,100.0%,0.3333333333333333,0.0,"Verpflichtender Bau von Brauchwasser(Regenwasser)Behälter für WC, Garten etc. bei Neubauten"
326,490,100.0%,0.3333333333333333,0.0,Der Stromverbrauch für den Bitcoin-Handel betrug im vergangenen Jahr 2021 dem JAHRESSTROMVERBRAUCH des gesamten Landes ARGENTINIEN (laut ARD
326,490,100.0%,0.3333333333333333,0.0,Mit einer jährlichen Bodenabgabe pro Quadratmeter versiegelter Fläche einen Anreiz zum Entsiegeln und zum verdichteten Wohnbau schaffen.
326,490,100.0%,0.3333333333333333,0.0,Die Entsorgung von gefährlichen Abfällen (zB Akkus)sollten auch für Gewerbebetriebe kostenlos sein. Rechtliche Auflagen sind zu kompliziert.
326,490,100.0%,0.3333333333333333,0.0,"Wohnbauförderungen müssen von politischen Einflüssen entkoppelt werden. zB. Spö Kärnten - Neue Heimat, Meine Heimat usw."
326,490,100.0%,0.3333333333333333,0.0,Mülltrennsysteme sollten Österreichweit vereinheitlicht werden. Resultat: bessere Verständlichkeit und somit höhere Recyclingquoten
326,490,100.0%,0.3333333333333333,0.0,"Mehr mit Holz bauen, keine Tiefgaragen, Urban Gardening, Mehrgenerationen Wohnräume schaffen. Pv + Wärmepumpen!"
326,490,100.0%,0.3333333333333333,0.0,"Bürgermeistern die 1. Bauinstantz entziehen. Einen Pool an Entscheidungsträgern schaffen, damit die Bauträger nicht  wissen wer entscheidet"
326,490,100.0%,0.3333333333333333,0.0,Raumordnung sollte keine Gemeindematerie sein um den Flächenfraß aufzuhalten und übergreifende Planung zu ermöglichen
326,490,100.0%,0.3333333333333333,0.0,Sanierung statt Neubau (auch und vor allem bei Gewerbeobjekten)
326,490,100.0%,0.3333333333333333,0.0,3% der Landesfläche in jedem Bundesland werden für Wind und Agri-PV zur Verfügung gestellt. Biodiversität und Landwirtschaft werden gestärkt
326,490,100.0%,0.3333333333333333,0.0,"Alle CO2-Emittenten in Österreich zahlen den gleichen CO2-Preis bis spätestens 2030 von rund 300 Euro/t CO2, Energiesteuern eingerechnet"
326,490,100.0%,0.3333333333333333,0.0,"In bestehenden Fern/Nahwärmenetzen soll es die Möglichkeit geben, ""eigene"" Wärme lokal/dezentral einzuspeisen zu können."
326,490,100.0%,0.3333333333333333,0.0,"Anbindung wichtiger Einrichtungen (Spitäler, Schulen, Behörden, Banken) an das öffentliche Verkehrsnetz."
326,490,100.0%,0.3333333333333333,0.0,"Kein Kreuzen von Fußwegen und Radwegen. Keine Räder, Roller und Skater in Fußgängerzonen > viel zu gefährlich für Fußgänger."
326,490,100.0%,0.3333333333333333,0.0,Begrünung aller Innenhöfe. Nicht als Mistplatz und Parkplatz verwenden.
326,490,100.0%,0.3333333333333333,0.0,"Anbringung von Beschattungen (Jalousien, etc.) bei allen Fenstern durch Vermieter/Eigentümer gegen die Sommerhitze."
326,490,100.0%,0.3333333333333333,0.0,"Möglichkeit schaffen, dass Hausverwaltungen nach Mehrheitsbeschluss im Mietshaus auf ökologische Heizformen oder Fernwärme umstellen müssen."
326,490,100.0%,0.3333333333333333,0.0,Bewusst Wildnisflächen neben Straßen und Wegen schaffen.
326,490,100.0%,0.3333333333333333,0.0,Bodenversiegelung und Zersiedelung stoppen und leerstehende Gebäude revitalisieren.
326,490,100.0%,0.3333333333333333,0.0,"Nicht nur Landwirte sollten für den Artenschutz Förderungen erhalten, sondern auch Gartenbesitzer."
326,490,100.0%,0.3333333333333333,0.0,Steuern / Abgaben auf Leerstände
326,490,100.0%,0.3333333333333333,0.0,"Leerstehend Häuser in Ortszentren sollen einfach der Kommune zufallen, wenn der Eigentümer nicht zu einer sinnvollen Nutzung beiträgt."
326,490,100.0%,0.3333333333333333,0.0,"Der Klimarat macht Vorschläge für alle Sektoren, auch Industrie und E-Wirtschaft und auch zu österreichs Position in Brüssel"
326,490,100.0%,0.3333333333333333,0.0,"Beleuchtung von Supermärkten, Firmen, Autohäusern ... außerhalb der Öffnungszeiten verbieten bzw. um 75% verringern!!!!"
326,490,100.0%,0.3333333333333333,0.0,Entsiegelungsprämien / -förderungen
326,490,100.0%,0.3333333333333333,0.0,Steuern / Abgaben für 2. Wohnsitze einheben (an denen niemand einen Hauptwohnsitz hat)
326,490,100.0%,0.3333333333333333,0.0,"Städte: Wohnungsleerstand muss gemonitort werden, (Wien 30-100 tsd Leerstand!!!!) und Stopp der Bodenversiegelung am Stadtrand"
326,490,100.0%,0.3333333333333333,0.0,Mehrgenerationen wohnen statt ein bis zwei Menschen in 250m² Häusern.
326,490,100.0%,0.3333333333333333,0.0,"Städte: Massnahmen zur Klimawandelanpassung auch umsetzen, Grünflächen sichern, Luftaustauschbahnen frei halten, Stadtbäume pflanzen, etc."
326,490,100.0%,0.3333333333333333,0.0,Denkmalamt steh auf Kriegsfuß mit PV - das ist nicht mehr zeitgemäß.
326,490,100.0%,0.3333333333333333,0.0,"Dem Klimarat werden alle relevanten Klimaschutzpolitiken präsentiert: ETS1 Reform, neuer ETS2, CO2-Bepreisung, Flächen für Erneuerbare,..."
326,490,100.0%,0.3333333333333333,0.0,"Der Klimarat bekommt von den Stakeholdern auf Anfrage jede Position zum Klimaschutz, auch jene, die z.B. an den Bundeskanzler gerichtet sind"
326,490,100.0%,0.3333333333333333,0.0,3 zufällig ausgewählte Vertreter des permanenten Klimarates haben ein Rederecht im Parlament (Plenum) bei klimarelevanten Gesetzen
